acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,target
-1043,1527,3666,-265,-272,-711,3
-1026,1506,3626,-204,-287,-756,3
-1023,1327,3662,-391,-327,-800,3
-1014,1214,3792,-453,-324,-801,3
-1015,1144,3832,-414,-302,-811,3
-1069,1120,3751,-354,-272,-805,3
-1086,1176,3739,-373,-263,-775,3
-1108,1214,3741,-357,-254,-773,3
-1097,1264,3713,-266,-252,-807,3
-1131,1214,3694,-168,-268,-863,3
-1142,1153,3650,-72,-294,-905,3
-1117,1066,3657,-54,-315,-943,3
-1126,974,3586,-10,-326,-987,3
-1124,906,3578,28,-355,-1015,3
-1172,867,3603,33,-387,-1020,3
-1169,953,3567,-53,-423,-995,3
-1116,967,3699,-277,-453,-946,3
-1091,905,3907,-408,-455,-924,3
-1086,919,3922,-384,-431,-936,3
-1082,874,3890,-409,-410,-948,3
-1097,703,3937,-421,-406,-958,3
-1094,594,3900,-320,-417,-949,3
-1035,625,3896,-315,-440,-922,3
-1004,558,4085,-279,-445,-931,3
-1010,553,4127,-121,-428,-968,3
-1000,515,4168,-73,-408,-974,3
-1001,404,4200,-44,-374,-965,3
-1026,400,3981,82,-340,-961,3
-1027,453,3794,65,-336,-925,3
-1068,359,3803,-132,-346,-863,3
-1046,285,3947,-201,-365,-820,3
-1034,293,4073,-154,-366,-797,3
-1019,266,4113,-121,-353,-773,3
-1038,228,4216,-126,-339,-734,3
-1026,288,4237,-72,-324,-693,3
-963,454,4159,18,-307,-677,3
-988,513,4054,30,-282,-692,3
-1036,495,3873,36,-279,-751,3
-1054,506,3918,91,-308,-781,3
-1003,566,3902,172,-350,-810,3
-1029,570,3923,145,-382,-834,3
-978,532,4072,133,-403,-861,3
-998,538,4110,204,-394,-891,3
-987,567,3985,231,-395,-914,3
-910,572,4074,98,-398,-902,3
-893,576,4116,-92,-362,-889,3
-865,491,4245,-304,-311,-885,3
-926,357,4136,-336,-255,-911,3
-930,274,3918,-307,-261,-919,3
-877,173,3970,-338,-299,-885,3
-885,49,4193,-330,-313,-866,3
-826,171,4178,-217,-309,-866,3
-787,384,4259,-364,-282,-846,3
-726,284,4519,-510,-232,-864,3
-751,283,4233,-268,-119,-980,3
-749,133,4253,-391,-97,-999,3
-749,-61,4275,-419,-70,-1007,3
-784,-189,4216,-390,-35,-997,3
-867,-312,4206,-383,-5,-958,3
-928,-321,4142,-338,18,-894,3
-948,-204,3955,-291,28,-825,3
-946,-89,3806,-307,9,-766,3
-959,-130,3844,-469,-72,-698,3
-939,-147,3964,-442,-125,-679,3
-930,-148,4166,-445,-161,-649,3
-881,-139,4348,-442,-156,-610,3
-859,-66,4442,-399,-116,-582,3
-833,54,4440,-365,-55,-569,3
-830,130,4361,-365,13,-585,3
-868,134,4183,-361,68,-628,3
-878,61,4000,-362,90,-678,3
-883,-86,3868,-338,86,-727,3
-912,-271,3758,-300,70,-762,3
-962,-457,3722,-266,38,-767,3
-1015,-570,3679,-291,4,-722,3
-1033,-682,3818,-445,-38,-603,3
-985,-581,3968,-486,-83,-485,3
-927,-337,4018,-486,-110,-403,3
-894,-178,4071,-538,-115,-365,3
-906,-113,4094,-567,-111,-372,3
-912,-119,4082,-604,-102,-390,3
-881,-200,4129,-668,-93,-398,3
-882,-276,4117,-646,-81,-422,3
-885,-334,4030,-604,-78,-452,3
-986,-378,3839,-615,-89,-471,3
-1051,-354,3512,-701,-169,-481,3
-882,-487,3548,-849,-284,-479,3
-982,-631,3694,-959,-335,-457,3
-771,-764,4183,-1124,-439,-387,3
-682,-781,4369,-1083,-414,-375,3
-637,-794,4435,-1044,-353,-379,3
-675,-877,4473,-1034,-274,-396,3
-713,-1020,4420,-1142,-181,-370,3
-683,-1217,4481,-1342,-101,-285,3
-612,-1285,4466,-1367,-37,-226,3
-594,-1353,4462,-1330,35,-193,3
-597,-1322,4399,-1146,116,-203,3
-630,-1259,4242,-956,190,-228,3
-727,-1186,4028,-848,244,-247,3
-755,-1105,3813,-807,246,-273,3
-730,-1097,3653,-846,206,-297,3
-795,-1354,3774,-1109,157,-267,3
-775,-1485,4011,-1211,130,-210,3
-707,-1449,4044,-1178,152,-173,3
-667,-1478,4076,-1147,213,-178,3
-670,-1499,3906,-952,278,-247,3
-762,-1511,3641,-757,314,-328,3
-860,-1570,3378,-728,306,-359,3
-964,-1773,3333,-977,273,-291,3
-907,-1917,3527,-1227,234,-175,3
-820,-1904,3445,-1171,202,-156,3
-908,-1952,3299,-1126,177,-164,3
-947,-2031,3215,-1182,133,-129,3
-907,-2130,3337,-1313,66,-54,3
-784,-2153,3400,-1260,12,-30,3
-771,-2207,3364,-1124,-11,-44,3
-826,-2310,3373,-982,-31,-60,3
-866,-2353,3325,-775,-62,-82,3
-838,-2397,3351,-653,-99,-80,3
-843,-2403,3342,-516,-121,-83,3
-901,-2280,3148,-470,-137,-62,3
-811,-2302,3175,-606,-182,-18,3
-794,-2350,3234,-614,-222,0,3
-800,-2410,3222,-613,-241,12,3
-900,-2570,3278,-736,-258,51,3
-739,-2820,3453,-801,-298,88,3
-711,-3001,3625,-653,-289,141,3
-789,-2923,3582,-426,-246,196,3
-772,-3058,3538,-429,-208,265,3
-807,-3821,3564,-676,-150,594,3
-847,-3918,3668,-572,-140,835,3
-916,-3314,3607,-231,-149,1027,3
-716,-2817,3788,18,-192,1112,3
-809,-2357,4015,305,-176,1133,3
-837,-1854,4146,523,-132,1098,3
-781,-1548,4262,637,-71,1011,3
-819,-1279,4138,648,17,900,3
-821,-1305,4080,417,91,802,3
-920,-1531,3900,312,143,681,3
-990,-1724,3717,243,157,617,3
-1055,-2021,3740,178,156,585,3
-1077,-2210,3529,225,141,563,3
-1082,-2387,3485,107,98,622,3
-1052,-2532,3579,127,58,694,3
-1066,-2391,3561,288,31,768,3
-1020,-2099,3660,353,-1,827,3
-1023,-1758,3715,436,-20,827,3
-978,-1398,3654,504,-42,775,3
-915,-1313,3865,389,-53,712,3
-976,-1415,4074,467,-18,603,3
-1067,-1420,3954,587,22,500,3
-1143,-1519,3859,526,18,442,3
-1259,-1795,3741,276,-37,451,3
-1225,-2448,4235,-252,-119,605,3
-1116,-2562,4632,-541,-116,827,3
-1066,-2204,4662,-697,-3,1036,3
-1051,-1695,4362,-721,138,1131,3
-1039,-1365,3825,-697,261,1117,3
-1245,-1188,3182,-647,327,1046,3
-1331,-980,2588,-545,265,915,3
-1400,-1026,2393,-569,106,767,3
-1117,-1600,3706,301,-592,1347,3
-880,-813,3780,48,-867,1674,3
-833,-611,3772,193,-898,1591,3
-778,-569,3880,231,-918,1503,3
-778,-569,3880,231,-918,1503,3
-781,-599,3903,296,-923,1411,3
-715,-803,4128,344,-901,1334,3
-683,-738,4183,333,-872,1330,3
-633,-686,4209,315,-837,1323,3
-622,-586,4225,302,-798,1314,3
-614,-511,4176,309,-759,1276,3
-562,-521,4131,303,-729,1233,3
-568,-540,4116,292,-710,1215,3
-565,-416,4061,320,-700,1201,3
-540,-293,4006,319,-696,1161,3
-528,-260,4049,342,-708,1098,3
-530,-333,4057,397,-721,1031,3
-530,-333,4057,397,-721,1031,3
-466,-385,4134,418,-738,994,3
-419,-367,4196,424,-738,980,3
-402,-350,4227,437,-730,962,3
-362,-320,4305,501,-713,921,3
-344,-304,4280,549,-694,895,3
-315,-285,4160,596,-672,874,3
-315,-285,4160,596,-672,874,3
-247,-175,4203,557,-694,905,3
-218,-85,4308,542,-701,906,3
-172,-61,4352,566,-696,893,3
-137,-12,4344,563,-675,894,3
-140,86,4374,534,-647,898,3
-106,217,4311,527,-623,883,3
-111,340,4219,497,-602,851,3
-115,427,4118,469,-597,797,3
-81,460,3994,470,-615,721,3
-40,470,4001,458,-662,649,3
1,511,4073,445,-716,585,3
93,587,4259,358,-790,453,3
126,498,4360,260,-785,402,3
151,410,4410,243,-761,350,3
171,381,4406,274,-729,305,3
203,443,4427,162,-680,286,3
205,408,4421,-22,-616,272,3
245,365,4315,-45,-570,240,3
270,448,4174,-57,-545,218,3
289,623,4006,-209,-542,201,3
282,680,4126,-429,-558,149,3
323,800,4030,-367,-569,19,3
328,838,3959,-444,-589,-101,3
352,687,4028,-564,-618,-218,3
359,497,4055,-530,-640,-332,3
366,369,4088,-481,-653,-417,3
388,125,4141,-475,-662,-468,3
417,-141,4229,-466,-662,-472,3
485,-333,4315,-478,-643,-421,3
489,-473,4464,-499,-606,-335,3
511,-529,4528,-452,-540,-253,3
509,-513,4480,-386,-459,-168,3
496,-418,4339,-338,-384,-93,3
496,-313,4233,-346,-330,-31,3
467,-134,4141,-328,-296,-6,3
482,24,4063,-321,-282,-29,3
528,110,4054,-372,-284,-71,3
551,95,4056,-403,-291,-130,3
574,53,4095,-395,-296,-197,3
586,-17,4134,-378,-293,-251,3
606,-101,4183,-352,-291,-296,3
597,-214,4211,-326,-280,-318,3
586,-319,4234,-319,-254,-317,3
588,-365,4144,-279,-213,-314,3
568,-370,4030,-308,-177,-300,3
607,-391,4039,-388,-158,-283,3
632,-402,4042,-383,-153,-290,3
623,-457,4065,-355,-152,-305,3
631,-534,4083,-331,-152,-308,3
645,-582,4124,-324,-147,-291,3
632,-621,4101,-298,-128,-268,3
614,-633,4052,-255,-109,-239,3
616,-693,4031,-201,-94,-204,3
591,-716,3961,-82,-84,-159,3
608,-648,3896,21,-93,-129,3
642,-574,3873,80,-121,-115,3
665,-515,3925,113,-165,-122,3
699,-520,3994,167,-209,-159,3
728,-567,4127,223,-248,-196,3
756,-617,4265,272,-266,-216,3
759,-658,4319,299,-260,-220,3
775,-714,4392,273,-236,-194,3
783,-726,4387,252,-202,-154,3
796,-697,4374,205,-167,-105,3
793,-627,4351,137,-136,-55,3
792,-588,4363,65,-103,-21,3
774,-539,4302,61,-66,-6,3
761,-511,4175,61,-35,0,3
728,-464,4009,46,-22,7,3
678,-405,3853,36,-32,11,3
666,-322,3663,41,-71,8,3
633,-210,3469,21,-137,0,3
624,-148,3281,-29,-231,-24,3
657,-146,3151,-106,-359,-53,3
780,-243,3305,-124,-525,-93,3
882,-352,3681,-65,-678,-137,3
918,-414,3975,26,-737,-160,3
957,-363,4101,85,-731,-160,3
1040,-334,4085,16,-704,-146,3
1037,-377,4060,-127,-672,-114,3
992,-365,3845,-363,-610,-43,3
965,-305,3694,-410,-590,-19,3
938,-182,3522,-355,-594,-29,3
935,-27,3323,-265,-626,-78,3
977,58,3204,-203,-691,-157,3
1038,73,3096,-157,-777,-259,3
1047,1,3096,-126,-878,-366,3
1076,-117,3212,-5,-995,-494,3
1272,-253,3339,87,-1108,-593,3
1408,-435,3826,-19,-1195,-615,3
1477,-659,4191,-165,-1161,-592,3
1452,-848,4274,-292,-1033,-510,3
1430,-886,4155,-366,-882,-394,3
1400,-788,3843,-403,-747,-279,3
1384,-599,3450,-413,-667,-190,3
1395,-372,3177,-390,-670,-152,3
1433,-224,2921,-374,-719,-178,3
1444,-284,2872,-405,-815,-242,3
1548,-408,3075,-311,-939,-336,3
1660,-492,3431,-155,-1037,-429,3
1972,-667,3790,-102,-1045,-493,3
1986,-801,3904,-283,-997,-437,3
1982,-865,3921,-428,-916,-355,3
2049,-811,3964,-505,-843,-267,3
2067,-713,3921,-524,-765,-206,3
2071,-593,3794,-499,-671,-188,3
2071,-593,3794,-499,-671,-188,3
2131,-440,3368,-424,-568,-231,3
2085,-463,3217,-436,-576,-259,3
2167,-522,3192,-405,-616,-294,3
2157,-534,3302,-341,-672,-335,3
2100,-626,3384,-321,-695,-376,3
2038,-830,3364,-359,-675,-384,3
2105,-940,2990,-411,-665,-361,3
2215,-1108,2794,-664,-734,-265,3
2754,-1154,3088,-854,-887,-106,3
2679,-1048,3664,-903,-1027,19,3
2926,-858,3734,-774,-1068,46,3
2858,-658,3992,-849,-991,84,3
2890,-678,4302,-955,-796,88,3
3058,-508,4164,-668,-603,-39,3
2900,-527,4357,-593,-407,-161,3
2771,-628,4294,-433,-147,-305,3
2763,-756,3773,-252,78,-427,3
2686,-896,3286,-246,183,-476,3
2540,-1068,3114,-316,200,-476,3
2472,-1169,3054,-269,188,-452,3
2428,-1140,3022,-148,165,-428,3
2424,-1111,3044,-79,140,-408,3
2451,-1050,3132,-32,121,-371,3
2478,-978,3163,-33,115,-324,3
2432,-955,3207,-118,127,-267,3
1883,-988,3027,-273,173,-186,3
2339,-1191,2566,-420,244,-82,3
2869,-903,2092,-284,82,-73,3
2626,-780,3033,-560,-163,-11,3
2367,-796,3734,-618,-150,-18,3
2504,-800,3496,-414,31,-94,3
2458,-798,3046,-268,119,-166,3
2685,-852,2911,-233,84,-232,3
2540,-951,3264,-289,4,-272,3
2473,-1073,3551,-315,24,-286,3
2353,-1155,3501,-309,115,-278,3
2227,-1273,3340,-312,208,-236,3
2077,-1304,3084,-232,251,-196,3
2373,-1190,2821,-129,235,-167,3
2210,-1063,3015,-170,165,-130,3
1966,-1001,3111,-96,178,-140,3
2089,-982,2724,101,226,-210,3
2287,-915,2306,249,168,-286,3
2330,-906,2274,185,21,-321,3
2345,-954,2459,89,-124,-343,3
2341,-1026,2720,55,-227,-370,3
2370,-1113,2865,65,-291,-397,3
2401,-1213,2981,85,-332,-409,3
2404,-1309,3047,91,-365,-391,3
2567,-1706,3088,-33,-401,-204,3
2892,-1478,3106,-2,-521,-87,3
2837,-1441,3980,-374,-588,115,3
2820,-1241,4386,-397,-470,243,3
2820,-1241,4386,-397,-470,243,3
2848,-949,4299,-282,-255,292,3
2849,-664,3686,-114,-100,251,3
2798,-485,3534,-99,-46,181,3
2900,-578,3707,-58,88,-63,3
2775,-754,3725,11,177,-173,3
2654,-916,3544,87,281,-259,3
2542,-1076,3286,140,355,-302,3
2438,-1210,3034,169,392,-297,3
2338,-1288,2840,197,384,-257,3
2311,-1325,2696,219,339,-197,3
2293,-1313,2644,220,270,-116,3
2298,-1216,2658,196,191,-33,3
2325,-1077,2721,133,117,47,3
2334,-929,2840,57,55,116,3
630,-1706,4120,-672,1371,413,3
509,-1490,4114,-1123,1539,503,3
288,-1473,3962,-1184,1760,478,3
-80,-1421,3225,-87,2014,116,3
-53,-1390,3199,433,1937,-95,3
47,-1159,2989,673,1799,-257,3
-15,-563,2729,-83,1567,-305,3
-97,-639,2967,-243,1239,-565,3
-228,-632,3042,-110,1085,-843,3
-301,-702,3205,-208,1018,-1033,3
-371,-857,3255,-257,1030,-1182,3
-509,-996,3200,-79,1043,-1345,3
-579,-1024,3052,376,991,-1541,3
-607,-919,3023,771,836,-1692,3
-574,-501,2929,1154,607,-1773,3
-472,-390,3103,800,356,-1780,3
-518,-576,3469,331,154,-1787,3
-445,-704,3821,32,36,-1762,3
-352,-808,4009,-128,-8,-1734,3
-261,-930,4076,-363,8,-1690,3
-91,-1192,4267,-625,80,-1657,3
114,-1440,4427,-541,184,-1704,3
169,-1595,4419,-98,281,-1841,3
123,-1755,4441,298,353,-1970,3
122,-1801,4360,667,413,-2042,3
-6,-1840,4152,819,450,-2036,3
8,-2078,4359,693,487,-1934,3
-90,-2256,4595,670,588,-1810,3
-255,-1966,4448,1056,721,-1721,3
117,-1748,4370,1047,850,-1615,3
36,-1681,4190,1078,957,-1631,3
-164,-1749,4146,1385,939,-1626,3
-285,-1787,4229,1416,884,-1503,3
-299,-1710,4252,1493,853,-1326,3
-454,-1660,4254,1321,848,-1114,3
-565,-1593,4159,1239,848,-903,3
-538,-1462,3981,1140,829,-677,3
-418,-1492,4041,1289,691,-577,3
-463,-1459,4063,1539,574,-485,3
-470,-1754,4330,1296,520,-271,3
-622,-1745,4112,1184,463,-5,3
-742,-1451,3947,999,346,322,3
-832,-1060,4044,713,192,672,3
-868,-728,4380,451,47,991,3
-878,-370,4753,172,-48,1299,3
-806,120,5002,-76,-64,1567,3
-672,553,5147,-261,-6,1713,3
-612,806,5181,-322,105,1707,3
-556,1036,5112,-173,234,1574,3
-619,1180,5027,104,361,1346,3
-731,1241,4827,315,478,1116,3
-775,1172,4700,327,560,952,3
-776,1119,4595,327,584,803,3
-703,1028,4615,281,582,648,3
-641,889,4673,332,602,457,3
-625,726,4670,444,647,246,3
-605,529,4631,528,705,55,3
-582,280,4593,584,788,-96,3
-591,70,4426,704,885,-242,3
-613,-109,4177,838,980,-374,3
-657,-359,3875,970,1064,-483,3
-901,-818,3120,1125,1129,-550,3
-954,-918,2846,1104,1108,-469,3
-1006,-855,2539,1124,1048,-365,3
-1063,-707,2217,1071,935,-244,3
-1109,-522,1973,919,768,-116,3
-1134,-375,1871,779,543,-16,3
-1135,-230,1883,679,280,40,3
-1117,-100,2058,620,0,67,3
-1086,3,2404,594,-262,81,3
-1070,89,2848,549,-479,112,3
-979,247,3353,531,-627,143,3
-802,457,3750,676,-693,119,3
-796,586,4113,814,-657,87,3
-748,720,4356,952,-569,54,3
-744,922,4440,1088,-449,2,3
-754,1068,4432,1164,-331,-58,3
-847,1081,4424,1159,-216,-87,3
-988,1167,4266,1069,-118,-67,3
-967,1220,4225,926,-59,-52,3
-1065,1158,4234,887,0,-53,3
-1183,1140,4131,893,37,-38,3
-1242,1165,4053,848,48,15,3
-1301,1266,3976,776,52,90,3
-1354,1422,3971,667,41,165,3
-1244,1800,4127,536,19,190,3
-1204,1919,4168,555,32,105,3
-1173,1955,4196,605,57,-19,3
-1166,1919,4155,650,91,-157,3
-1091,1793,4059,669,126,-291,3
-1096,1560,3866,711,136,-411,3
-1186,1307,3604,709,98,-469,3
-1175,1098,3498,554,18,-427,3
-1145,1001,3575,363,-73,-332,3
-1102,1018,3768,222,-145,-235,3
-1009,1143,3882,139,-179,-156,3
-944,1257,3951,80,-185,-113,3
-908,1335,4027,51,-177,-108,3
-843,1358,4097,66,-154,-135,3
-777,1315,4116,100,-131,-176,3
-800,1216,4157,127,-104,-212,3
-771,991,4140,198,-7,-230,3
-764,912,4020,278,35,-223,3
-801,848,3898,338,61,-197,3
-877,861,3816,364,65,-140,3
-874,960,3786,326,54,-65,3
-825,1096,3826,287,42,-14,3
-833,1187,3902,292,36,0,3
-893,1277,3908,297,43,2,3
-1103,1313,3914,299,63,-6,3
-1007,1399,3485,360,78,-28,3
-705,1512,3427,222,25,-6,3
-860,1448,3629,170,-32,-37,3
-939,1387,3717,167,-57,-59,3
-882,1385,3766,127,-73,-48,3
-844,1431,3827,81,-84,-24,3
-843,1518,3948,22,-83,12,3
-761,1669,3956,36,-53,23,3
-698,1807,3882,64,-14,3,3
-754,1906,3855,39,14,-20,3
-799,1994,3791,23,43,-70,3
-792,1999,3749,22,68,-150,3
-847,1961,3659,13,75,-218,3
-931,1987,3610,-92,47,-223,3
-918,2086,3775,-253,11,-193,3
-975,2257,3829,-177,14,-261,3
-1036,2408,3741,-138,47,-522,3
-1109,2259,3584,19,43,-734,3
-1267,2002,3539,61,0,-886,3
-1279,1794,3634,-109,-63,-919,3
-1197,1622,3754,-300,-87,-929,3
-1200,1373,3881,-287,-77,-994,3
-1319,1148,3779,-115,-50,-1066,3
-1323,971,3621,-45,-43,-1069,3
-1387,872,3473,-40,-72,-1042,3
-1405,783,3422,-79,-139,-1002,3
-1345,694,3456,-126,-221,-964,3
-1321,574,3631,-165,-304,-935,3
-1325,459,3860,-202,-359,-900,3
-1205,319,4087,-251,-378,-860,3
-1201,155,4255,-229,-359,-839,3
-1226,-55,4382,-215,-316,-803,3
-1207,-219,4423,-176,-253,-729,3
-1197,-291,4367,-125,-191,-620,3
-1251,-316,4319,-115,-142,-475,3
-1264,-227,4345,-106,-111,-307,3
-1223,8,4380,172,-70,-226,3
-1180,518,3924,199,-38,-131,3
-1093,665,4356,-123,-26,0,3
-1128,917,4104,74,32,-54,3
-1056,881,3932,122,84,-198,3
-1090,761,3858,120,80,-232,3
-1041,698,3807,55,72,-216,3
-998,645,3752,49,59,-200,3
-1010,609,3664,74,40,-178,3
-974,673,3591,54,9,-131,3
-974,673,3591,54,9,-131,3
-972,767,3651,-28,-29,-69,3
-918,872,3736,-90,-60,-33,3
-826,953,3802,-73,-74,-53,3
-804,875,3917,-49,-73,-108,3
-827,506,4045,139,0,-186,3
-848,369,4032,178,40,-141,3
-891,337,3978,210,78,-54,3
-933,429,3901,228,106,46,3
-938,567,3810,256,120,134,3
-1026,730,3690,305,116,197,3
-1068,938,3565,295,81,252,3
-924,1177,3495,210,36,298,3
-948,1311,3518,103,-10,301,3
-961,1317,3668,38,-52,276,3
-924,1360,3752,73,-67,222,3
-863,1299,3841,115,-59,148,3
-905,1107,3941,172,-32,75,3
-966,912,3962,247,10,41,3
-1027,778,3893,291,60,56,3
-1081,736,3771,313,98,106,3
-1121,794,3581,341,111,166,3
-1185,885,3463,354,89,224,3
-1283,1030,3408,360,33,274,3
-1259,1252,3449,318,-38,331,3
-1239,1480,3560,248,-111,367,3
-1201,1640,3734,164,-172,373,3
-1149,1771,4007,136,-204,346,3
-1013,1843,4375,230,-189,260,3
-1065,1952,4395,473,-116,110,3
-1188,1896,4549,383,-13,55,3
-1218,1928,4393,383,109,5,3
-1166,1982,4033,401,210,-57,3
-1192,1938,3679,408,254,-144,3
-1288,1809,3406,385,243,-228,3
-1363,1674,3192,321,184,-278,3
-1347,1535,3085,218,89,-293,3
-1313,1426,3100,132,-20,-295,3
-1195,1219,3457,165,-207,-309,3
-1178,1171,3701,69,-246,-242,3
-994,1319,3819,2,-252,-171,3
-852,1454,3935,-33,-246,-154,3
-792,1454,4044,-12,-219,-195,3
-816,1393,4106,22,-170,-240,3
-1086,1148,4471,-654,180,769,3
-1019,1314,4608,-716,262,830,3
-1039,1459,4744,-728,370,848,3
-908,1588,4724,-666,511,822,3
-970,1696,4468,-576,630,768,3
-1068,1735,4218,-596,722,711,3
-1042,1806,4198,-716,803,662,3
-1136,1760,3903,-716,905,591,3
-1258,1767,3391,-814,925,559,3
-1276,1505,3288,-1107,881,555,3
-1320,1348,3153,-1094,813,532,3
-1398,1365,2998,-961,709,500,3
-1412,1304,3009,-975,579,480,3
-1382,1229,3133,-996,455,480,3
-1369,1196,3351,-1034,370,506,3
-1407,1062,3539,-990,320,530,3
-1255,1110,3649,-981,315,600,3
-1152,1176,3773,-928,322,570,3
-1261,1269,3654,-748,343,470,3
-1297,1313,3614,-753,349,423,3
-1289,1343,3547,-786,341,392,3
-1298,1386,3497,-844,300,345,3
-1344,1331,3508,-988,262,321,3
-1332,1287,3555,-1126,236,319,3
-1377,1244,3520,-1309,221,326,3
-1389,1150,3624,-1520,194,345,3
-1302,1062,3765,-1523,179,322,3
-1290,984,3748,-1315,185,221,3
-1338,882,3651,-1117,180,102,3
-1434,726,3642,-939,159,11,3
-1483,699,3592,-816,128,-18,3
-1470,709,3627,-865,99,5,3
-1452,786,3597,-862,79,6,3
-1504,788,3578,-907,62,0,3
-1472,763,3605,-955,38,3,3
-1410,832,3613,-915,-11,-14,3
-1430,868,3680,-940,-70,-27,3
-1392,891,3870,-1013,-113,-20,3
-1389,908,4022,-1039,-113,-24,3
-1314,909,4144,-1032,-84,-46,3
-1253,904,4233,-934,-44,-111,3
-1272,877,4188,-838,9,-192,3
-1316,807,4077,-777,74,-259,3
-1369,716,3852,-804,135,-306,3
-1419,488,3666,-832,162,-337,3
-1467,372,3329,-769,147,-345,3
-1473,367,3164,-774,75,-325,3
-1428,389,3145,-728,-21,-322,3
-1415,451,3396,-724,-239,-303,3
-1347,493,3586,-801,-316,-299,3
-1248,613,3864,-990,-344,-291,3
-1113,590,3934,-1085,-321,-352,3
-1161,410,3905,-1124,-270,-437,3
-1178,305,3679,-1075,-244,-527,3
-1148,258,3567,-1079,-241,-601,3
-1047,95,3475,-986,-254,-721,3
-1103,-318,3431,-755,-283,-865,3
-1205,-723,3306,-337,-332,-961,3
-1140,-885,3144,-151,-408,-960,3
-1171,-1218,3224,-167,-474,-875,3
-1192,-1075,3164,-239,-562,-724,3
-1047,-977,3495,-615,-650,-542,3
-973,-870,3762,-731,-675,-434,3
-872,-779,3975,-678,-659,-406,3
-876,-645,3996,-639,-602,-398,3
-739,-611,4145,-601,-545,-428,3
-669,-580,4021,-351,-472,-524,3
-679,-696,3933,-185,-418,-636,3
-674,-957,3809,-26,-374,-731,3
-743,-1125,3511,-7,-350,-741,3
-631,-1326,3529,-178,-395,-703,3
-587,-1583,3672,-112,-458,-687,3
-680,-1495,3782,-91,-518,-594,3
-615,-1342,4254,-313,-561,-452,3
-392,-1113,4765,-457,-518,-358,3
-333,-838,4875,-371,-369,-371,3
-296,-760,4798,-302,-192,-463,3
-350,-952,4648,-274,-6,-542,3
-404,-1167,4421,-174,143,-600,3
-446,-1313,4098,-50,234,-640,3
-502,-1414,3930,-5,270,-633,3
-549,-1366,3857,35,257,-594,3
-544,-1278,4002,24,246,-549,3
-464,-1126,4023,128,278,-554,3
-509,-984,3753,225,322,-599,3
-527,-987,3593,142,319,-624,3
-586,-997,3489,8,294,-615,3
-622,-946,3499,-126,236,-617,3
-497,-997,3680,-266,175,-644,3
-569,-1057,3750,-327,161,-658,3
-471,-1102,4008,-480,153,-660,3
-479,-1109,4069,-427,192,-701,3
-318,-1268,4151,-564,257,-726,3
-309,-1721,4305,-512,366,-750,3
-525,-1683,3830,-342,451,-742,3
-470,-1809,3869,-544,447,-647,3
-526,-1787,3799,-435,441,-607,3
-581,-1768,3720,-252,417,-620,3
-604,-1815,3716,-115,378,-630,3
-614,-1834,3816,30,340,-613,3
-631,-1661,3774,112,316,-559,3
-638,-1552,3803,-72,309,-467,3
-599,-1641,3978,-273,317,-400,3
-717,-1642,3895,-288,348,-363,3
-668,-1790,4079,-367,363,-308,3
-787,-1814,4031,-161,408,-279,3
-767,-1348,3874,-245,440,-201,3
-795,-1371,3807,-117,469,-245,3
-972,-1430,3417,111,487,-315,3
-1064,-1409,3267,35,428,-304,3
-1013,-1246,3348,-32,321,-275,3
-872,-1048,3501,-75,232,-294,3
-856,-1104,3526,-20,194,-380,3
-1013,-1358,3391,101,176,-460,3
-1285,-1106,3019,-122,96,-421,3
-824,-1375,3798,-685,-40,-337,3
-913,-1350,3974,-619,-44,-353,3
-894,-1822,4117,-816,61,-371,3
-819,-2217,4252,-987,148,-290,3
-844,-2389,4084,-877,261,-215,3
-899,-2401,3670,-701,345,-148,3
-952,-2402,3301,-540,365,-85,3
-1026,-2296,2944,-321,311,-42,3
-1056,-2156,2858,-224,197,7,3
-1029,-2015,2995,-165,75,42,3
-1011,-1873,3150,-152,-13,69,3
-962,-1858,3512,-279,-57,108,3
-964,-1742,3620,-286,-41,112,3
-966,-1562,3582,-407,-14,115,3
-901,-1498,3587,-503,0,70,3
-929,-1606,3424,-383,-5,-45,3
-968,-1923,3510,-284,-58,-127,3
-953,-2229,3840,-252,-100,-118,3
-875,-2406,4162,-234,-87,-49,3
-855,-2397,4263,-207,-6,36,3
-876,-2339,4127,-174,101,109,3
-943,-2297,3860,-109,184,151,3
-1003,-2335,3575,-76,222,192,3
-1098,-2263,3196,-29,223,241,3
-1210,-2152,2875,-63,176,307,3
-1252,-2070,2730,-179,73,381,3
-1206,-1877,2941,-289,-57,450,3
-1107,-1654,3253,-208,-163,430,3
-1014,-1625,3586,-85,-218,355,3
-946,-1708,3832,39,-213,282,3
-911,-1760,3902,100,-162,239,3
-893,-1895,3905,154,-35,218,3
-891,-1916,3880,216,20,209,3
-887,-1918,3794,311,67,191,3
-921,-1967,3672,336,104,190,3
-986,-2086,3562,266,130,221,3
-1112,-2196,3425,202,130,273,3
-1231,-2269,3169,47,96,381,3
-1208,-2423,3119,-389,38,588,3
-1322,-2382,3195,-727,-22,807,3
-1265,-2019,3358,-826,-95,970,3
-1227,-1569,3425,-872,-145,1044,3
-1217,-1282,3501,-923,-179,1038,3
-1099,-990,3538,-817,-200,941,3
-1174,-896,3456,-683,-205,765,3
-1200,-1081,3476,-669,-220,607,3
